ASV;assignmentQual;taxID;superkingdom;phylum;class;order;family;genus;species
ASV_1756;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1757;Low;2880219;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. JSH-S8
ASV_1758;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1759;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1760;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1761;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1762;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1763;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1764;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1765;Low;1045976;Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;Psathyrella cf. hydrophila TRTC155552
ASV_1766;Low;338249;Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ASV_1769;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1770;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1771;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1772;Low;504832;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Afipia;Afipia carboxidovorans
ASV_1773;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1774;Low;595537;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax;Variovorax paradoxus
ASV_1775;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1776;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1777;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1778;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1779;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1780;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1781;Low;1892891;Eukaryota;;;;;;Amoebozoa sp.
ASV_1782;Low;1082670;Eukaryota;Bacillariophyta;Coscinodiscophyceae;Stephanodiscales;Stephanodiscaceae;Cyclotella;Cyclotella sp. MBTD-CMFRI-S052
ASV_1783;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1785;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1786;Low;1325724;Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vancanneytii
ASV_1787;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1788;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1789;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1790;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1791;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1792;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1793;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1794;Low;37520;Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia dichotoma
ASV_1795;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1796;Low;2580921;Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Austrophorocera;Austrophorocera sp. ASCRW611-10
ASV_1797;Low;65659;Eukaryota;Discosea;;Longamoebia;Acanthamoebidae;Acanthamoeba;Acanthamoeba comandoni
ASV_1798;Low;33653;Eukaryota;;Bigyra;Bicosoecida;Cafeteriaceae;Cafeteria;Cafeteria roenbergensis
ASV_1799;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1800;Low;991863;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Sellaphoraceae;Fallacia;Fallacia sp. Baikal_260
ASV_1801;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1804;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1805;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1806;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1807;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1808;Low;65659;Eukaryota;Discosea;;Longamoebia;Acanthamoebidae;Acanthamoeba;Acanthamoeba comandoni
ASV_1809;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1810;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1811;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1812;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1814;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1815;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1816;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1820;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1822;Low;1383885;Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Muricauda;Muricauda aurantiaca
ASV_1823;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1824;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1827;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1828;Low;1752051;Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Cymbellaceae;Paraplaconeis;Paraplaconeis kornevae
ASV_1830;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1831;Low;2665646;Bacteria;Bacillota;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus sp. SO9
ASV_1832;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1833;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1834;Low;2518599;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea sp. XY-2
ASV_1835;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1836;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1837;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1838;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1840;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1841;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1843;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1846;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1847;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1848;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1849;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1850;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1851;Low;414;Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylococcus;Methylococcus capsulatus
ASV_1852;Low;2771012;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Wenzhouxiangellaceae;Wenzhouxiangella;Wenzhouxiangella sp. AB-CW3
ASV_1853;Low;2918453;Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lutibacter;Lutibacter sp. A80
ASV_1854;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1855;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1856;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1857;Low;2493673;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1
ASV_1858;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1859;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1860;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1861;Low;2480810;Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Pseudoxanthomonas;Pseudoxanthomonas winnipegensis
ASV_1862;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1863;Low;856793;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Micavibrio;Micavibrio aeruginosavorus
ASV_1864;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1865;Low;40324;Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia
ASV_1866;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1867;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1869;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1870;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1871;Low;1798225;Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Formosa;Formosa sp. Hel1_31_208
ASV_1872;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1873;Low;1302819;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Mayamaea;Mayamaea permitis
ASV_1874;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1875;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1876;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1877;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1878;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1879;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1880;Low;65658;Eukaryota;Discosea;;Longamoebia;Acanthamoebidae;Acanthamoeba;Acanthamoeba astronyxis
ASV_1881;Low;331696;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys taiwanensis
ASV_1882;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1884;Low;313558;Eukaryota;Discosea;;Himatismenida;Cochliopodiidae;Cochliopodium;Cochliopodium spiniferum
ASV_1885;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1886;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1888;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1889;Low;2528262;Eukaryota;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Lanmaoa;Lanmaoa macrocarpa
ASV_1890;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1891;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1892;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1893;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1894;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1895;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1898;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1899;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1900;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1901;Low;1628357;Eukaryota;Oomycota;;Saprolegniales;Saprolegniaceae;Achlya;Achlya catenulata
ASV_1902;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1903;Low;1751056;Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium ammonificans
ASV_1904;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1905;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1906;Low;65659;Eukaryota;Discosea;;Longamoebia;Acanthamoebidae;Acanthamoeba;Acanthamoeba comandoni
ASV_1907;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1909;Low;1663591;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Magnetospirillum;Magnetospirillum sp. XM-1
ASV_1910;High-MH;None;Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;NA
ASV_1911;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1913;Low;2581022;Eukaryota;Arthropoda;Insecta;Diptera;Tachinidae;Ceromya;Ceromya sp. ASCRT298-10
ASV_1914;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1915;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1917;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1919;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1920;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1922;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1923;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1924;Low;2773110;Eukaryota;Discosea;;Himatismenida;Cochliopodiidae;Ovalopodium;Ovalopodium rosalinum
ASV_1926;Low;504468;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodovastum;Rhodovastum atsumiense
ASV_1928;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1930;Low;2301598;Eukaryota;Discosea;Flabellinia;Dactylopodida;Vexilliferidae;Vexillifera;Vexillifera kereti
ASV_1932;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1933;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1934;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1936;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1938;Low;2837038;Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Acrotylaceae;Acrotylus;Acrotylus cryptographica
ASV_1939;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1940;Low;2518599;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea sp. XY-2
ASV_1941;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1942;Low;1522711;Eukaryota;Bacillariophyta;;;;;Bacillariophyta sp. MBTD-CMFRI-S039
ASV_1943;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1945;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1946;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1948;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1950;Low;453783;Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter;Lysobacter soli
ASV_1952;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1953;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1954;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1955;Low;43263;Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas alcaligenes
ASV_1956;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1957;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1958;Low;1542730;Bacteria;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;Frateuria soli
ASV_1959;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1960;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1961;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1962;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1963;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1965;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1968;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1970;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1971;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1972;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1973;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1974;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1976;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1977;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1978;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1979;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1981;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1982;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1983;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1984;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1985;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1987;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1988;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1990;Low;455024;Eukaryota;Nematoda;Chromadorea;Monhysterida;Monhysteridae;Diplolaimelloides;Diplolaimelloides oschei
ASV_1991;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1992;Low;396588;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio sulfidiphilus
ASV_1993;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1994;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1995;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1996;Low;2707753;Eukaryota;Annelida;Clitellata;Crassiclitellata;Kazimierzidae;Kazimierzus;Kazimierzus circulatus
ASV_1997;Low;335918;Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula glaciei
ASV_1998;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_1999;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2001;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2002;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2004;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2005;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2006;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2007;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2008;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2009;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2010;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2011;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2012;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2013;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2014;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2015;Low;1913989;Bacteria;Pseudomonadota;Gammaproteobacteria;;;;Gammaproteobacteria bacterium
ASV_2016;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2017;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2018;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2019;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2020;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2021;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2024;Low;3016006;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Roseibium;Roseibium sp. Sym1
ASV_2025;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2029;Low;200451;Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas poae
ASV_2030;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2031;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2034;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2035;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2036;Low;1872427;Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax sp.
ASV_2037;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2038;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2039;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2040;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2041;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2042;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2043;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2044;Low;65659;Eukaryota;Discosea;;Longamoebia;Acanthamoebidae;Acanthamoeba;Acanthamoeba comandoni
ASV_2045;Low;1003145;Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella apiculata
ASV_2046;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2047;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2048;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2050;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2051;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2052;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2053;Low;1246320;Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Campanulinidae;Gangliostoma;Gangliostoma guangdongensis
ASV_2054;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2055;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2056;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2057;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2058;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2059;High-MH;None;Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;NA
ASV_2061;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2062;Low;2806210;Bacteria;Pseudomonadota;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Flagellatimonas;Flagellatimonas centrodinii
ASV_2063;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2065;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2066;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2067;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2068;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2069;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2070;Low;1454066;Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. WW92
ASV_2071;Low;229672;Eukaryota;Discosea;Flabellinia;Dactylopodida;Vexilliferidae;Pseudoparamoeba;Pseudoparamoeba pagei
ASV_2073;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2074;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2075;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2076;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2077;Low;1825507;Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Korotnevella;Korotnevella limbata
ASV_2078;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2080;Low;1650286;Eukaryota;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Chlorella;Chlorella desiccata (nom. nud.)
ASV_2083;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2085;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2087;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2088;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2089;Low;1841648;Eukaryota;;Chrysophyceae;Chromulinales;Chromulinaceae;Pedospumella;Pedospumella sinomuralis
ASV_2091;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2092;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2095;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2096;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2097;Low;264068;Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ASV_2099;Low;85698;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter xylosoxidans
ASV_2100;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2101;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2102;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2103;Low;1764286;Eukaryota;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon sieburthii
ASV_2104;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2108;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2109;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2110;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2111;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2114;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2115;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2116;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2117;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2118;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2119;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2120;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2121;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2123;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2124;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2125;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2127;Low;396588;Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio sulfidiphilus
ASV_2128;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2130;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2131;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2132;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2133;Low;1955561;Eukaryota;;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;Paraphysomonas sp.
ASV_2135;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2136;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2137;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2138;Low;2602016;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Hypericibacter;Hypericibacter adhaerens
ASV_2139;Low;2720067;Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Cunea;Cunea russae
ASV_2140;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2141;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2142;Low;3016339;Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. IMCC36792
ASV_2143;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2144;Low;1215624;Eukaryota;Tubulinea;Elardia;Euamoebida;Hartmannellidae;Saccamoeba;Saccamoeba sp. MSED6
ASV_2145;Low;1891279;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Thalassospiraceae;Thalassospira;Thalassospira indica
ASV_2147;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2150;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2151;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2152;Low;1862950;Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;;;Rhizobiales bacterium NRL2
ASV_2154;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2155;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2156;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2157;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2158;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2159;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2161;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2162;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2163;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2164;Low;2874304;Eukaryota;Oomycota;;Pythiales;Pythiaceae;Halophytophthora;Halophytophthora sp. MHJ-2021g
ASV_2165;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2166;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2167;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2168;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2169;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2171;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2172;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2173;None;None;NA;NA;NA;NA;NA;NA;NA
ASV_2174;None;None;NA;NA;NA;NA;NA;NA;NA
